counter,timestamp,deadtime,height_1,height_2,time_difference
12819.0,1751874333.746554,0.010505929937615685,1480.0,617.0,74.0
12825.0,1751874333.839163,0.012454438906276162,1343.0,1339.0,73.0
12828.0,1751874333.959331,0.004389711666145089,1350.0,838.0,74.0
12834.0,1751874334.0021758,0.021384973433451894,1369.0,589.0,88.0
12842.0,1751874334.1000574,0.004345274373038983,1457.0,612.0,73.0
12846.0,1751874334.1512127,0.025692060174818794,1398.0,1333.0,73.0
12856.0,1751874334.2851331,0.004219387384395014,1395.0,603.0,73.0
12870.0,1751874334.4665182,0.030989212293914107,599.0,458.0,73.0
12883.0,1751874334.5902247,0.012201970694848624,1323.0,1332.0,74.0
12887.0,1751874334.6325965,0.013874800130667263,1417.0,934.0,74.0
12890.0,1751874334.6599348,0.014153245485602733,398.0,329.0,73.0
12893.0,1751874334.6759694,0.028765941125707163,1407.0,468.0,73.0
12903.0,1751874334.7904856,0.00625525544002133,1360.0,931.0,74.0
12905.0,1751874334.8047724,0.010231155778894472,240.0,817.0,73.0
12907.0,1751874334.8622906,0.019128933231005372,934.0,386.0,74.0
12911.0,1751874334.8926284,0.009412913122298146,1352.0,496.0,74.0
12913.0,1751874334.9012446,0.0473901522154434,1346.0,476.0,73.0
12919.0,1751874335.0220225,0.014110481346755773,1396.0,903.0,73.0
12925.0,1751874335.0636702,0.08130252100840336,484.0,880.0,74.0
12926.0,1751874335.06614,0.04215074411905905,1357.0,339.0,73.0
12928.0,1751874335.0884118,0.01055317747777412,1384.0,883.0,74.0
12929.0,1751874335.088686,0.29929078014184396,4104.0,261.0,72.0
12933.0,1751874335.1400032,0.004454445968649332,570.0,250.0,73.0
12934.0,1751874335.1522837,0.0071525489435937195,577.0,774.0,72.0
12937.0,1751874335.1997433,0.0025807359789787325,477.0,800.0,73.0
12938.0,1751874335.2182832,0.00225178856348757,571.0,205.0,148.0
12950.0,1751874335.3573072,0.013248717725810658,1344.0,944.0,74.0
12958.0,1751874335.4557872,0.01629365308424947,1647.0,967.0,75.0
12969.0,1751874335.5879767,0.017320120637656183,793.0,578.0,74.0
12981.0,1751874335.716564,0.00846580096272249,1393.0,1325.0,73.0
12982.0,1751874335.74657,0.0065040650406504065,1445.0,908.0,74.0
12991.0,1751874335.8527439,0.00799818802112088,1386.0,422.0,73.0
12992.0,1751874335.8619366,0.02180460805766508,1332.0,974.0,74.0
12994.0,1751874335.8721936,0.03702857142857143,1359.0,681.0,73.0
12997.0,1751874335.8888948,0.026355638880876837,842.0,263.0,71.0
12999.0,1751874335.960338,0.05277777777777778,284.0,1059.0,74.0
13000.0,1751874335.9636312,0.027295462665237583,852.0,645.0,74.0
13005.0,1751874335.996232,0.2222222222222222,1457.0,578.0,96.0
13016.0,1751874336.136642,0.005280316654759265,1409.0,1333.0,73.0
13018.0,1751874336.1465712,0.06282527881040892,1363.0,504.0,74.0
13032.0,1751874336.2758057,0.035482156726484894,1362.0,1330.0,74.0
13034.0,1751874336.2903852,0.026395221886840924,1476.0,826.0,73.0
13038.0,1751874336.3668337,0.011296033994334277,608.0,300.0,73.0
13040.0,1751874336.3907652,0.006794355458542134,1304.0,309.0,72.0
13042.0,1751874336.4203506,0.007807544911249475,1405.0,1335.0,73.0
13046.0,1751874336.4751294,0.01566301134024477,1380.0,1334.0,74.0
13052.0,1751874336.5094407,0.12011615628299895,1382.0,639.0,74.0
13053.0,1751874336.515701,0.03314482603647803,1267.0,786.0,73.0
13063.0,1751874336.7120533,0.0031336939322170626,763.0,541.0,74.0
13078.0,1751874336.9592848,0.005320124747752706,1416.0,1334.0,73.0
13079.0,1751874336.9628048,0.029804653835104854,1379.0,245.0,72.0
13088.0,1751874337.1229699,0.006479921198948234,385.0,796.0,73.0
13091.0,1751874337.167823,0.14408233276157806,416.0,1331.0,74.0
13094.0,1751874337.1874607,0.037766727513060996,1356.0,704.0,73.0
13099.0,1751874337.2438605,0.006573600420710427,1300.0,273.0,73.0
13116.0,1751874337.3867183,0.007530499454784383,1381.0,1333.0,73.0
13122.0,1751874337.4411163,0.06236734693877551,577.0,1339.0,73.0
13125.0,1751874337.4632246,0.009258395087077445,1346.0,974.0,74.0
13126.0,1751874337.4762144,0.00997615991197506,1251.0,271.0,72.0
13131.0,1751874337.4992998,0.026737047449652877,809.0,213.0,72.0
13144.0,1751874337.6254692,0.022821816501039982,233.0,530.0,74.0
13150.0,1751874337.6908255,0.007600954582182386,1406.0,1332.0,73.0
13151.0,1751874337.7078345,0.009465760350542104,1381.0,682.0,74.0
13153.0,1751874337.7204094,0.017684791079671483,777.0,911.0,74.0
13154.0,1751874337.729422,0.01584111284478883,1335.0,1032.0,74.0
13161.0,1751874337.8429582,0.012603591160220995,1435.0,231.0,74.0
13163.0,1751874337.8613906,0.02694403468103682,1384.0,1334.0,74.0
13167.0,1751874337.8805604,0.024180837826627954,1400.0,682.0,74.0
13177.0,1751874338.0522778,0.024209402909621973,1334.0,1335.0,73.0
13179.0,1751874338.0565112,0.04103967168262654,232.0,223.0,73.0
13180.0,1751874338.0626538,0.022750696644653966,1368.0,236.0,72.0
13187.0,1751874338.1657445,0.006788088948500487,1325.0,284.0,72.0
13188.0,1751874338.1676476,0.07661498708010336,1355.0,742.0,73.0
13189.0,1751874338.17579,0.01727722627309731,1406.0,197.0,73.0
13192.0,1751874338.190962,0.12668037324055037,1389.0,680.0,73.0
13200.0,1751874338.280571,0.10956696878147029,238.0,782.0,73.0
13204.0,1751874338.333366,0.0028224389386751012,1377.0,551.0,73.0
13212.0,1751874338.4030356,0.011843488102616616,1356.0,384.0,72.0
13213.0,1751874338.4088073,0.03646951924665455,1387.0,204.0,72.0
13216.0,1751874338.4415207,0.0055577610162763,1314.0,857.0,73.0
13220.0,1751874338.4988222,0.01487673018672597,1380.0,769.0,74.0
13229.0,1751874338.6107774,0.03639281129653402,607.0,1334.0,75.0
13230.0,1751874338.613934,0.030082669932639316,459.0,524.0,73.0
13245.0,1751874338.8422084,0.2212138400453772,680.0,934.0,73.0
13250.0,1751874338.896341,0.04520971302428256,1219.0,828.0,73.0
13258.0,1751874339.032983,0.02494585396039604,485.0,687.0,74.0
13262.0,1751874339.0634623,0.01070399341292713,606.0,698.0,73.0
13266.0,1751874339.0694501,0.030440798576793833,850.0,1327.0,73.0
13268.0,1751874339.098807,0.014833183047790802,1245.0,1079.0,73.0
13272.0,1751874339.1543248,0.0064402475434402135,1381.0,1340.0,74.0
13297.0,1751874339.434911,0.02864501539041397,771.0,1337.0,74.0
13322.0,1751874339.6666477,0.012249293310001345,1393.0,1171.0,73.0
13325.0,1751874339.7265491,0.007640746700362294,443.0,590.0,-414.0
13328.0,1751874339.7729914,0.015240621637178108,1397.0,359.0,72.0
13333.0,1751874339.8698235,0.01863839770604336,1225.0,726.0,73.0
13341.0,1751874339.9986181,0.014720829974413796,1370.0,3042.0,74.0
13343.0,1751874340.0392988,0.0066539859609696,2687.0,588.0,74.0
13344.0,1751874340.0446298,0.027527527527527528,1382.0,748.0,73.0
13348.0,1751874340.1097844,0.010640704228007012,370.0,380.0,74.0
13356.0,1751874340.2005541,0.010187907607051678,1462.0,1340.0,74.0
13362.0,1751874340.241029,0.00993905297702766,1404.0,647.0,74.0
13370.0,1751874340.3113232,0.2332185886402754,587.0,2808.0,74.0
13373.0,1751874340.3324664,0.03573240151045483,904.0,690.0,72.0
13374.0,1751874340.358245,0.009144458476599589,1369.0,469.0,73.0
13376.0,1751874340.3715878,0.03179977916820022,1415.0,854.0,73.0
13381.0,1751874340.4111915,0.014757544344621055,1461.0,626.0,73.0
13389.0,1751874340.482976,0.040587891765621956,1058.0,883.0,73.0
13395.0,1751874340.5264478,0.010444369227793626,808.0,238.0,72.0
13397.0,1751874340.5609763,0.012646203170456569,525.0,1341.0,75.0
13399.0,1751874340.587662,0.005458082645819073,1386.0,1341.0,74.0
13409.0,1751874340.66209,0.0530989010989011,1404.0,480.0,105.0
13411.0,1751874340.67371,0.032433770735330526,3914.0,593.0,74.0
13416.0,1751874340.7382193,0.03380956606619931,707.0,1332.0,73.0
13417.0,1751874340.757844,0.007534005983599608,1329.0,1334.0,74.0
13420.0,1751874340.8008177,0.004909944241646275,1312.0,249.0,73.0
13421.0,1751874340.8170476,0.00923790920706722,236.0,909.0,74.0
13428.0,1751874340.893668,0.02188628950229736,1364.0,693.0,73.0
13431.0,1751874340.959342,0.003988317933883968,1334.0,666.0,74.0
13434.0,1751874340.9916155,0.012926585008859102,1395.0,1335.0,74.0
13439.0,1751874341.0604305,0.005220148645769361,1384.0,445.0,73.0
13440.0,1751874341.0686424,0.02390218401486989,1331.0,760.0,73.0
13459.0,1751874341.2414024,0.014825796886582653,1311.0,361.0,73.0
13461.0,1751874341.3111699,0.004688462305803978,494.0,555.0,74.0
13464.0,1751874341.34058,0.03681527152003794,1369.0,213.0,128.0
13465.0,1751874341.3617542,0.009167509268621503,1377.0,2664.0,74.0
13468.0,1751874341.3989017,0.02153914634749493,257.0,434.0,74.0
13471.0,1751874341.4269536,0.06576441102756893,1409.0,499.0,73.0
13474.0,1751874341.4442668,0.02324135622399694,847.0,749.0,72.0
13483.0,1751874341.5931194,0.01263258480649785,1389.0,1337.0,73.0
13503.0,1751874341.7382858,0.04131455399061033,1401.0,234.0,73.0
13504.0,1751874341.757233,0.011877764273990453,1035.0,404.0,74.0
13513.0,1751874341.8540955,0.00788301024678233,1319.0,761.0,74.0
13517.0,1751874341.9045079,0.031114253965046974,220.0,2925.0,74.0
13518.0,1751874341.9592843,0.004967843634516091,1330.0,197.0,74.0
13522.0,1751874341.980199,0.025028674422415204,351.0,269.0,74.0
13525.0,1751874342.0060017,0.025858362508445427,366.0,753.0,74.0
13527.0,1751874342.0657787,0.05866538646183389,733.0,554.0,74.0
13528.0,1751874342.0708404,0.029145870609285245,1387.0,827.0,74.0
13530.0,1751874342.1165164,0.00771428305556331,443.0,500.0,74.0
13533.0,1751874342.187509,0.009185799131282688,544.0,299.0,72.0
13534.0,1751874342.1908736,0.043853964139122924,1366.0,744.0,73.0
13546.0,1751874342.366273,0.02877160741974387,1371.0,839.0,73.0
13551.0,1751874342.4211223,0.049830672472181904,1317.0,1342.0,73.0
13554.0,1751874342.4456444,0.009955140416641061,1328.0,1333.0,73.0
13572.0,1751874342.6545968,0.08556962025316456,1377.0,706.0,74.0
13584.0,1751874342.7859366,0.0075147232037691405,1378.0,195.0,72.0
13592.0,1751874342.8363059,0.014822422170787412,1389.0,632.0,73.0
13603.0,1751874342.892817,0.07721518987341772,1274.0,503.0,75.0
13604.0,1751874342.897118,0.035327729245645846,1343.0,243.0,-876.0
13609.0,1751874343.0486367,0.0016119309097580793,1391.0,658.0,73.0
13612.0,1751874343.0744483,0.02671900721793086,1327.0,313.0,73.0
13631.0,1751874343.312496,0.00556985169634997,367.0,245.0,73.0
13632.0,1751874343.3129456,0.2397003745318352,245.0,465.0,72.0
13638.0,1751874343.40192,0.006625067406209075,768.0,1331.0,74.0
13643.0,1751874343.4309773,0.013082102871977933,562.0,445.0,-176.0
13647.0,1751874343.4573028,0.011062408682947193,841.0,1331.0,74.0
13651.0,1751874343.473427,0.04766391833529643,1410.0,465.0,74.0
13652.0,1751874343.483087,0.015467350815304537,1322.0,499.0,74.0
13655.0,1751874343.5067496,0.005816839362164174,200.0,898.0,74.0
13659.0,1751874343.544726,0.009499434744378846,1414.0,1068.0,74.0
13660.0,1751874343.575616,0.0030460934238399334,242.0,211.0,72.0
13665.0,1751874343.5921886,0.012377138696760102,1425.0,571.0,74.0
13667.0,1751874343.6413891,0.010098072186218995,957.0,1335.0,74.0
13677.0,1751874343.7526395,0.005746495369862011,822.0,813.0,73.0
13678.0,1751874343.7693934,0.0077235482721767015,1331.0,890.0,74.0
13680.0,1751874343.7940683,0.00894659621176185,1455.0,791.0,74.0
13693.0,1751874343.8888743,0.08619929453262787,446.0,878.0,73.0
13696.0,1751874343.899633,0.017808093755722395,1342.0,459.0,73.0
13697.0,1751874343.9011667,0.03498961495446557,1306.0,689.0,74.0
13703.0,1751874344.0051696,0.041232082952119546,460.0,500.0,73.0
13709.0,1751874344.105996,0.003082661786958511,1423.0,349.0,115.0
13715.0,1751874344.133596,0.011198012352807377,1340.0,833.0,73.0
13727.0,1751874344.2860954,0.021989408243149898,2291.0,526.0,165.0
13729.0,1751874344.3145957,0.5042134831460674,301.0,481.0,72.0
13738.0,1751874344.3815112,0.011779592082668032,1170.0,341.0,73.0
13739.0,1751874344.389122,0.025659479926150766,1426.0,602.0,73.0
13754.0,1751874344.6211596,0.007403594900625544,1350.0,262.0,72.0
13761.0,1751874344.6984344,0.011762685670129646,1411.0,1335.0,74.0
13762.0,1751874344.698969,0.19886069394096323,347.0,1334.0,75.0
13769.0,1751874344.7417078,0.012019195055638919,1332.0,662.0,74.0
13775.0,1751874344.8033857,0.022618555483375657,1394.0,651.0,73.0
13777.0,1751874344.848543,0.0037607858988102563,586.0,681.0,74.0
13789.0,1751874345.0085363,0.04420172995162,2336.0,1329.0,74.0
13791.0,1751874345.0259411,0.015327564894932014,1254.0,1334.0,73.0
13793.0,1751874345.033021,0.02511356262167424,297.0,529.0,74.0
13799.0,1751874345.0739613,0.023349531824108094,481.0,1331.0,73.0
13801.0,1751874345.083276,0.03175239367624137,638.0,346.0,72.0
13807.0,1751874345.170196,0.017340840190558683,1325.0,349.0,73.0
13819.0,1751874345.3540814,0.028962079881457534,376.0,660.0,73.0
13820.0,1751874345.3562632,0.07386966673742305,523.0,273.0,73.0
13823.0,1751874345.422644,0.020542481053051457,208.0,989.0,73.0
13825.0,1751874345.4241755,0.02146916438644496,3637.0,1331.0,74.0
13828.0,1751874345.4841392,0.03805410320527393,1342.0,589.0,73.0
13832.0,1751874345.5522625,0.01416719601162634,654.0,542.0,73.0
13834.0,1751874345.566805,0.01907878061706491,379.0,844.0,73.0
13843.0,1751874345.678804,0.025994740699228348,1377.0,852.0,73.0
13850.0,1751874345.762729,0.015631136595711255,226.0,886.0,73.0
13851.0,1751874345.7801843,0.01308655061355946,625.0,381.0,72.0
13857.0,1751874345.8461456,0.07692791942083727,1374.0,1476.0,-95.0
13858.0,1751874345.861056,0.013513730915877025,1423.0,905.0,74.0
13862.0,1751874345.9595776,0.002707683906345992,485.0,1331.0,73.0
13865.0,1751874345.9951963,0.022428728933690346,1325.0,671.0,74.0
13866.0,1751874346.0079696,0.013457518291772436,1019.0,727.0,73.0
13869.0,1751874346.0545118,0.008781335106040787,1426.0,311.0,73.0
13872.0,1751874346.0675855,0.042960771885344036,853.0,594.0,73.0
13875.0,1751874346.0879729,0.012111024911645547,271.0,197.0,73.0
13877.0,1751874346.095879,0.02687579856368683,1439.0,669.0,74.0
13879.0,1751874346.1276388,0.03510989010989011,423.0,821.0,74.0
13890.0,1751874346.2394338,0.015495920775822259,1328.0,904.0,74.0
13897.0,1751874346.452657,0.01275329754920318,1397.0,586.0,73.0
13903.0,1751874346.524913,0.016585660543152924,1381.0,1239.0,74.0
13910.0,1751874346.615676,0.05108449878569634,610.0,323.0,75.0
13917.0,1751874346.6995513,0.011394292205026267,417.0,705.0,72.0
13923.0,1751874346.7818186,0.0026142720698594623,1400.0,755.0,74.0
13924.0,1751874346.7904756,0.017490473449022673,1451.0,492.0,74.0
13925.0,1751874346.7943244,0.03058926560740648,629.0,1336.0,74.0
13928.0,1751874346.827578,0.013706483218678341,229.0,2532.0,181.0
13938.0,1751874347.012274,0.0061543607325027175,1318.0,765.0,74.0
13943.0,1751874347.0788698,0.016503904026952582,3373.0,1340.0,-721.0
13945.0,1751874347.1040955,0.004889269165379529,852.0,628.0,74.0
13946.0,1751874347.1151645,0.008516418360966775,973.0,1337.0,73.0
13950.0,1751874347.1434402,0.030401836969001148,889.0,220.0,71.0
13951.0,1751874347.179742,0.00409927605733731,1412.0,522.0,73.0
13954.0,1751874347.1965299,0.02687486254673411,530.0,486.0,78.0
13955.0,1751874347.20454,0.021100427350427352,1400.0,733.0,73.0
13957.0,1751874347.2231882,0.2144188937228092,1403.0,878.0,73.0
13962.0,1751874347.2726963,0.004212070213706152,1266.0,599.0,73.0
13968.0,1751874347.306277,0.2132904608788853,696.0,2371.0,74.0
13972.0,1751874347.3205674,0.018421359449691033,1351.0,888.0,73.0
13973.0,1751874347.3365035,0.005858588870171882,1299.0,1326.0,74.0
13978.0,1751874347.3656347,0.13066048155511376,609.0,1029.0,-677.0
13983.0,1751874347.415217,0.037744306975076206,621.0,210.0,73.0
13984.0,1751874347.415342,0.6463878326996197,1413.0,728.0,73.0
13988.0,1751874347.4551392,0.02731851383065686,790.0,427.0,73.0
13992.0,1751874347.5040665,0.5604166666666667,1389.0,375.0,73.0
14006.0,1751874347.6355078,0.2700074794315632,4256.0,843.0,73.0
14014.0,1751874347.7885067,0.003910622341616298,1313.0,465.0,73.0
14015.0,1751874347.7916682,0.01292633546176608,233.0,667.0,74.0
14018.0,1751874347.8046706,0.006655827659790671,794.0,235.0,73.0
14040.0,1751874348.0763943,0.01056096061340374,1395.0,436.0,73.0
14047.0,1751874348.164453,0.00981618541297474,1365.0,374.0,73.0
14049.0,1751874348.1781993,0.07146845337800112,1319.0,1334.0,73.0
14060.0,1751874348.2976956,0.01340607699240376,578.0,785.0,73.0
14063.0,1751874348.335654,0.010620872773668511,1331.0,750.0,74.0
14068.0,1751874348.3579326,0.023928529261285372,444.0,1337.0,73.0
14069.0,1751874348.360442,0.0417673789036063,846.0,1337.0,73.0
14070.0,1751874348.3628252,0.036671368124118475,492.0,930.0,73.0
14076.0,1751874348.421506,0.008564684255603602,1284.0,643.0,73.0
14081.0,1751874348.4667153,0.006090179492161229,1398.0,248.0,73.0
14086.0,1751874348.55165,0.009926429517562759,1338.0,523.0,73.0
14101.0,1751874348.750075,0.011947106899454234,677.0,459.0,74.0
14102.0,1751874348.762503,0.01260456055918414,1381.0,739.0,74.0
14106.0,1751874348.7976065,0.023048327137546468,836.0,1014.0,74.0
14107.0,1751874348.8108091,0.0035327409383392513,242.0,559.0,73.0
14112.0,1751874348.8589628,0.002740860070703003,1455.0,331.0,73.0
14116.0,1751874348.8889112,0.0030025156211961374,337.0,246.0,72.0
14119.0,1751874348.8982968,0.017420862545145528,822.0,351.0,73.0
14120.0,1751874348.9590604,0.003200087630761527,752.0,380.0,73.0
14121.0,1751874348.9631813,0.025467898602226962,571.0,717.0,72.0
14124.0,1751874348.9813895,0.025630856179663875,1408.0,841.0,73.0
14125.0,1751874349.0110855,0.0046577594404241945,1402.0,1205.0,74.0
14127.0,1751874349.040197,0.028069153069153068,740.0,541.0,73.0
14130.0,1751874349.0858958,0.31935975609756095,653.0,884.0,74.0
14140.0,1751874349.2242239,0.007729444739409056,1331.0,559.0,73.0
14142.0,1751874349.2526312,0.0072041925358481175,1369.0,541.0,73.0
14145.0,1751874349.2854445,0.005937906463835322,1345.0,528.0,72.0
14146.0,1751874349.2896304,0.01193840475229252,1359.0,302.0,74.0
14149.0,1751874349.3086267,0.01719876626427273,1626.0,491.0,74.0
14152.0,1751874349.3135185,0.02742337586156328,870.0,453.0,73.0
14161.0,1751874349.376437,0.008383958117251938,1347.0,1338.0,73.0
14171.0,1751874349.5086606,0.140754039497307,1436.0,1337.0,74.0
14173.0,1751874349.5164425,0.02447808570382127,1343.0,306.0,73.0
14176.0,1751874349.5693274,0.010869811363481963,1388.0,1331.0,74.0
14183.0,1751874349.6351938,0.07840440165061899,595.0,466.0,73.0
14185.0,1751874349.6692452,0.010360016180502495,1351.0,567.0,74.0
14195.0,1751874349.8465385,0.024805165887330217,1319.0,209.0,72.0
14208.0,1751874350.0371523,0.004986423731824295,1386.0,841.0,73.0
14211.0,1751874350.0595539,0.015737211894946982,1404.0,333.0,73.0
14212.0,1751874350.0729969,0.00937849695376472,873.0,523.0,74.0
14213.0,1751874350.0740366,0.03238047052871237,398.0,242.0,83.0
14223.0,1751874350.1941736,0.011143410852713179,877.0,361.0,73.0
14225.0,1751874350.2097125,0.06356447688564477,1387.0,711.0,97.0
14227.0,1751874350.2168124,0.020957976570056963,1018.0,586.0,73.0
14230.0,1751874350.24448,0.006101768786547053,1400.0,964.0,74.0
14233.0,1751874350.260096,0.0036982089488056076,720.0,855.0,73.0
14238.0,1751874350.2981696,0.009288484083325818,581.0,733.0,73.0
14251.0,1751874350.44614,0.004745615725573328,488.0,239.0,73.0
14252.0,1751874350.4586756,0.005319657857976616,1309.0,1333.0,74.0
14254.0,1751874350.5113723,0.0032729246498213664,1342.0,574.0,73.0
14257.0,1751874350.5477993,0.006191081296728627,1417.0,696.0,74.0
14262.0,1751874350.5785618,0.04050318722852146,359.0,899.0,74.0
14267.0,1751874350.6229942,0.01602234308393356,754.0,695.0,74.0
14270.0,1751874350.6977556,0.2255813953488372,617.0,472.0,72.0
14276.0,1751874350.7532392,0.039137776894804806,423.0,952.0,74.0
14283.0,1751874350.8230844,0.03352549889135255,1374.0,474.0,73.0
14286.0,1751874350.838349,0.018636965152183504,829.0,799.0,73.0
14287.0,1751874350.844497,0.020227070174758787,1393.0,1334.0,74.0
14289.0,1751874350.8647292,0.014518577179436415,1345.0,1336.0,74.0
14295.0,1751874350.8973198,0.03135077415910304,1373.0,645.0,74.0
14308.0,1751874351.0845835,0.026865945351182835,1404.0,256.0,101.0
14311.0,1751874351.0881336,0.025726286314315717,1197.0,442.0,73.0
14317.0,1751874351.14652,0.009364854740697577,222.0,483.0,-380.0
14323.0,1751874351.1961803,0.004453638562868109,1310.0,516.0,73.0
14325.0,1751874351.232548,0.029908202546639027,1358.0,525.0,73.0
14329.0,1751874351.2670333,0.00528494441696389,1859.0,841.0,73.0
14333.0,1751874351.3058958,0.001878721620158577,542.0,376.0,72.0
14344.0,1751874351.441003,0.026709474690894186,273.0,1334.0,75.0
14346.0,1751874351.4580362,0.03347822771295661,492.0,774.0,74.0
14349.0,1751874351.5024302,0.041173443129181676,1372.0,1339.0,73.0
14353.0,1751874351.524847,0.11164229471316085,642.0,2777.0,75.0
14354.0,1751874351.5269861,0.01933638443935927,1364.0,562.0,73.0
14360.0,1751874351.5641544,0.01604527006386105,740.0,1328.0,73.0
14364.0,1751874351.5942032,0.044024514811031666,1372.0,719.0,74.0
14365.0,1751874351.5975337,0.03063927267520939,1357.0,1332.0,73.0
14375.0,1751874351.7767117,0.0680379746835443,1151.0,1786.0,74.0
14380.0,1751874351.8954432,0.014790578849472245,4075.0,1327.0,74.0
14389.0,1751874352.0828,0.0173133984386253,1305.0,841.0,74.0
14391.0,1751874352.1217458,0.008186767169179229,1382.0,413.0,75.0
14394.0,1751874352.14442,0.024991600547902722,2642.0,332.0,-773.0
14397.0,1751874352.1882017,0.013783339571365804,1286.0,1334.0,73.0
14398.0,1751874352.2059307,0.007601123292109953,836.0,727.0,74.0
14404.0,1751874352.2730083,0.005851713716159733,1342.0,1333.0,73.0
14409.0,1751874352.2953942,0.02261380323054332,456.0,644.0,73.0
14417.0,1751874352.3648148,0.023414102913150013,1348.0,715.0,74.0
14421.0,1751874352.4091032,0.018973518973518972,786.0,631.0,74.0
14424.0,1751874352.4213996,0.06521739130434782,1450.0,802.0,74.0
14428.0,1751874352.4584532,0.03373068904688085,2026.0,628.0,74.0
14429.0,1751874352.5010724,0.0031227789374716685,1383.0,674.0,74.0
14435.0,1751874352.5582855,0.00712092627529316,795.0,1201.0,74.0
14439.0,1751874352.6200998,0.006691121527070172,1010.0,474.0,74.0
14455.0,1751874352.7386343,0.008894919342680536,1331.0,1340.0,74.0
14458.0,1751874352.7638283,0.011260958812131908,1015.0,927.0,74.0
14459.0,1751874352.7644873,0.09435551811288964,1146.0,533.0,74.0
14461.0,1751874352.7682598,0.01493981083404987,426.0,648.0,74.0
14465.0,1751874352.8108604,0.0192327977215991,626.0,534.0,72.0
14468.0,1751874352.8432155,0.20052083333333334,2160.0,283.0,73.0
14469.0,1751874352.847968,0.019263315082130413,1420.0,240.0,72.0
14473.0,1751874352.881881,0.007381872627877015,394.0,835.0,73.0
14476.0,1751874352.8951213,0.0364983788791107,1417.0,1335.0,75.0
14478.0,1751874352.959115,0.0027866205305651674,615.0,1007.0,73.0
14479.0,1751874352.973815,0.006590187942396876,1290.0,287.0,73.0
14486.0,1751874353.020509,0.018929402637703645,636.0,639.0,75.0
14488.0,1751874353.0300214,0.15555555555555556,1397.0,854.0,74.0
14494.0,1751874353.126266,0.020465815176558978,1374.0,814.0,73.0
14495.0,1751874353.128739,0.03506674636381749,1304.0,959.0,74.0
14503.0,1751874353.2060397,0.025422084222782845,2910.0,924.0,74.0
14506.0,1751874353.245787,0.004762644776173978,484.0,479.0,73.0
14510.0,1751874353.3087912,0.004258158822968636,1396.0,473.0,72.0
14512.0,1751874353.3396215,0.016485472519648384,1353.0,286.0,73.0
14513.0,1751874353.3487523,0.015693545017756425,599.0,259.0,73.0
14517.0,1751874353.388519,0.012169130285321416,1365.0,561.0,73.0
14521.0,1751874353.4676294,0.008213119932610298,1489.0,1332.0,74.0
14524.0,1751874353.5072353,0.20335039553280596,1370.0,917.0,74.0
14525.0,1751874353.5195103,0.008063732633828816,1325.0,348.0,74.0
14533.0,1751874353.6368237,0.024912181531877093,641.0,649.0,74.0
14537.0,1751874353.6762493,0.0451952610794208,696.0,204.0,70.0
14539.0,1751874353.6886911,0.011472793519828961,1335.0,295.0,72.0
14544.0,1751874353.719026,0.0313492386613468,1377.0,491.0,74.0
14545.0,1751874353.731793,0.007245835512063942,1413.0,1340.0,74.0
14546.0,1751874353.738566,0.009370248576783,654.0,723.0,74.0
14547.0,1751874353.7492762,0.008700670306743019,1387.0,620.0,74.0
14552.0,1751874353.8465524,0.008140449895530893,1410.0,231.0,72.0
14553.0,1751874353.871039,0.009190998626187575,499.0,1341.0,73.0
14562.0,1751874354.0073957,0.017004119554737487,969.0,607.0,75.0
14574.0,1751874354.1818216,0.02038642556353728,1074.0,2156.0,74.0
14580.0,1751874354.257309,0.019406810692054192,1374.0,210.0,73.0
14582.0,1751874354.263317,0.031334413830361965,1425.0,832.0,73.0
14585.0,1751874354.273275,0.01449855815443768,1287.0,629.0,73.0
14594.0,1751874354.3660333,0.0032669339612634973,537.0,626.0,73.0
14607.0,1751874354.487802,0.07760141093474426,1413.0,1339.0,73.0
14610.0,1751874354.5002244,0.027123901430294674,1408.0,854.0,74.0
14611.0,1751874354.5004528,0.7891891891891892,487.0,594.0,73.0
14612.0,1751874354.5370948,0.003469013186155188,738.0,867.0,74.0
14626.0,1751874354.7484832,0.008843678638156528,1373.0,395.0,73.0
14636.0,1751874354.8063743,0.008899089957316583,1396.0,493.0,74.0
14640.0,1751874354.8506625,0.009986257443884563,1201.0,771.0,74.0
14643.0,1751874354.8842847,0.016273412794940403,1373.0,295.0,73.0
14644.0,1751874354.88785,0.033498003654327674,211.0,905.0,-567.0
14645.0,1751874354.8881989,0.17056277056277055,1356.0,584.0,74.0
14649.0,1751874354.9705703,0.008148841076811143,672.0,750.0,74.0
14653.0,1751874355.0288136,0.007173315987279561,773.0,3339.0,73.0
14659.0,1751874355.1125257,0.005819856856286684,1414.0,442.0,72.0
14661.0,1751874355.1567655,0.029472954230235784,855.0,313.0,72.0
14674.0,1751874355.323914,0.017839188762172876,346.0,766.0,121.0
14675.0,1751874355.3476331,0.003518038768988841,741.0,393.0,74.0
14680.0,1751874355.3836446,0.23467784180199058,640.0,867.0,73.0
14685.0,1751874355.4222586,0.012405188913305451,1301.0,426.0,74.0
14687.0,1751874355.4326208,0.04729897933781429,1341.0,398.0,73.0
14692.0,1751874355.4845898,0.007841303908964373,1388.0,406.0,73.0
14693.0,1751874355.5126665,0.0032033260065770417,1364.0,898.0,74.0
14698.0,1751874355.562188,0.058384690236782354,1360.0,749.0,73.0
14704.0,1751874355.6561568,0.00346743438702568,387.0,415.0,72.0
